460	348	348	\N	Otakaari 4	60.18718	24.82683	2015-05-21 19:28:02.541223	2015-05-21 19:28:02.541223
461	157b	157b	\N	Otakaari 4	60.18718	24.82683	2015-05-21 19:28:02.541223	2015-05-21 19:28:02.541223
462	203b	203b	\N	Otakaari 4	60.18718	24.82683	2015-05-21 19:28:02.545223	2015-05-21 19:28:02.545223
463	213a	213a	\N	Otakaari 4	60.18718	24.82683	2015-05-21 19:28:02.545223	2015-05-21 19:28:02.545223
464	237c	237c	\N	Otakaari 4	60.18718	24.82683	2015-05-21 19:28:02.54936	2015-05-21 19:28:02.54936
465	302b	302b	\N	Otakaari 4	60.18718	24.82683	2015-05-21 19:28:02.54936	2015-05-21 19:28:02.54936
466	324b	324b	\N	Otakaari 4	60.18718	24.82683	2015-05-21 19:28:02.553361	2015-05-21 19:28:02.553361
467	343b	343b	\N	Otakaari 4	60.18718	24.82683	2015-05-21 19:28:02.553361	2015-05-21 19:28:02.553361
468	CAEluokka	344	\N	Otakaari 4	60.18718	24.82683	2015-05-21 19:28:02.557454	2015-05-21 19:28:02.557454
469	Kemian tekniikka	\N	\N	Kemistintie 1	60.18362	24.82451	2015-05-21 19:28:02.557454	2015-05-21 19:28:02.557454
470	1A303	A303	\N	Kemistintie 1	60.18362	24.82451	2015-05-21 19:28:02.557454	2015-05-21 19:28:02.557454
471	1C229	C229	\N	Kemistintie 1	60.18362	24.82451	2015-05-21 19:28:02.557454	2015-05-21 19:28:02.557454
472	1D422	D422	\N	Kemistintie 1	60.18362	24.82451	2015-05-21 19:28:02.557454	2015-05-21 19:28:02.557454
473	1F505b	F505b	\N	Kemistintie 1	60.18362	24.82451	2015-05-21 19:28:02.557454	2015-05-21 19:28:02.557454
474	1Ke5	D311	\N	Kemistintie 1	60.18362	24.82451	2015-05-21 19:28:02.557454	2015-05-21 19:28:02.557454
475	1Luentosali1	A305	\N	Kemistintie 1	60.18362	24.82451	2015-05-21 19:28:02.557454	2015-05-21 19:28:02.557454
476	1Luentosali2	A304	\N	Kemistintie 1	60.18362	24.82451	2015-05-21 19:28:02.573079	2015-05-21 19:28:02.573079
477	1Luentosali3	A302	\N	Kemistintie 1	60.18362	24.82451	2015-05-21 19:28:02.573079	2015-05-21 19:28:02.573079
478	1Luentosali4	C301	\N	Kemistintie 1	60.18362	24.82451	2015-05-21 19:28:02.573079	2015-05-21 19:28:02.573079
479	1Luentosali6	D301a	\N	Kemistintie 1	60.18362	24.82451	2015-05-21 19:28:02.573079	2015-05-21 19:28:02.573079
480	1luokka1	B016	\N	Kemistintie 1	60.18362	24.82451	2015-05-21 19:28:02.573079	2015-05-21 19:28:02.573079
481	1luokka2	B017	\N	Kemistintie 1	60.18362	24.82451	2015-05-21 19:28:02.573079	2015-05-21 19:28:02.573079
482	1luokka3	B018	\N	Kemistintie 1	60.18362	24.82451	2015-05-21 19:28:02.573079	2015-05-21 19:28:02.573079
483	Materiaalitekniikka	\N	\N	Vuorimiehentie 2	60.182896	24.825207	2015-05-21 19:28:02.573079	2015-05-21 19:28:02.573079
484	2010	Oppimistilan neuvotteluhuone	\N	Vuorimiehentie 2	60.182896	24.825207	2015-05-21 19:28:02.588704	2015-05-21 19:28:02.588704
485	2011	011	\N	Vuorimiehentie 2	60.182896	24.825207	2015-05-21 19:28:02.588704	2015-05-21 19:28:02.588704
486	223	ADP-tila (SmartBoard)	\N	Vuorimiehentie 2	60.182896	24.825207	2015-05-21 19:28:02.588704	2015-05-21 19:28:02.588704
487	226	APD (Dataprojektori)	\N	Vuorimiehentie 2	60.182896	24.825207	2015-05-21 19:28:02.588704	2015-05-21 19:28:02.588704
488	2109	Kanslian kokoushuone	\N	Vuorimiehentie 2	60.182896	24.825207	2015-05-21 19:28:02.588704	2015-05-21 19:28:02.588704
489	2144	144	\N	Vuorimiehentie 2	60.182896	24.825207	2015-05-21 19:28:02.588704	2015-05-21 19:28:02.588704
490	2147	juhla-aula	\N	Vuorimiehentie 2	60.182896	24.825207	2015-05-21 19:28:02.588704	2015-05-21 19:28:02.588704
491	2160b	160b	\N	Vuorimiehentie 2	60.182896	24.825207	2015-05-21 19:28:02.588704	2015-05-21 19:28:02.588704
492	2232	232	\N	Vuorimiehentie 2	60.182896	24.825207	2015-05-21 19:28:02.60433	2015-05-21 19:28:02.60433
493	2242	242	\N	Vuorimiehentie 2	60.182896	24.825207	2015-05-21 19:28:02.60433	2015-05-21 19:28:02.60433
494	2305a	sauna	\N	Vuorimiehentie 2	60.182896	24.825207	2015-05-21 19:28:02.60433	2015-05-21 19:28:02.60433
495	2B157	Kirjaston neuvotteluhuone	\N	Vuorimiehentie 2	60.182896	24.825207	2015-05-21 19:28:02.60433	2015-05-21 19:28:02.60433
496	2B212	Neuvotteluhuone 1	\N	Vuorimiehentie 2	60.182896	24.825207	2015-05-21 19:28:02.60433	2015-05-21 19:28:02.60433
497	2B213	Neuvotteluhuone 2	\N	Vuorimiehentie 2	60.182896	24.825207	2015-05-21 19:28:02.60433	2015-05-21 19:28:02.60433
498	2B380	B380	\N	Vuorimiehentie 2	60.182896	24.825207	2015-05-21 19:28:02.60433	2015-05-21 19:28:02.60433
499	2Kalliotekniikka	B205	\N	Vuorimiehentie 2	60.182896	24.825207	2015-05-21 19:28:02.60433	2015-05-21 19:28:02.60433
500	2KorroosioJaMVTsemina	B236	\N	Vuorimiehentie 2	60.182896	24.825207	2015-05-21 19:28:02.619955	2015-05-21 19:28:02.619955
501	2LuentosaliV2	145	\N	Vuorimiehentie 2	60.182896	24.825207	2015-05-21 19:28:02.619955	2015-05-21 19:28:02.619955
502	2MateriaalitieteenSem	225	\N	Vuorimiehentie 2	60.182896	24.825207	2015-05-21 19:28:02.619955	2015-05-21 19:28:02.619955
503	2MekProsSemina	B306	\N	Vuorimiehentie 2	60.182896	24.825207	2015-05-21 19:28:02.619955	2015-05-21 19:28:02.619955
504	2MetallurgianSemina	B329	\N	Vuorimiehentie 2	60.182896	24.825207	2015-05-21 19:28:02.619955	2015-05-21 19:28:02.619955
505	2V1	C100	\N	Vuorimiehentie 2	60.182896	24.825207	2015-05-21 19:28:02.619955	2015-05-21 19:28:02.619955
506	2V3	C101	\N	Vuorimiehentie 2	60.182896	24.825207	2015-05-21 19:28:02.619955	2015-05-21 19:28:02.619955
507	Puunjalostustekniikka 1	\N	\N	Vuorimiehentie 1	60.181621	24.824842	2015-05-21 19:28:02.619955	2015-05-21 19:28:02.619955
508	237	237	\N	Vuorimiehentie 1	60.181621	24.824842	2015-05-21 19:28:02.635594	2015-05-21 19:28:02.635594
509	Halko	Halko / 220	\N	Vuorimiehentie 1	60.181621	24.824842	2015-05-21 19:28:02.635594	2015-05-21 19:28:02.635594
510	Kuitu	Kuitu / 225	\N	Vuorimiehentie 1	60.181621	24.824842	2015-05-21 19:28:02.635594	2015-05-21 19:28:02.635594
511	L1	241	\N	Vuorimiehentie 1	60.181621	24.824842	2015-05-21 19:28:02.635594	2015-05-21 19:28:02.635594
512	L2	240	\N	Vuorimiehentie 1	60.181621	24.824842	2015-05-21 19:28:02.635594	2015-05-21 19:28:02.635594
513	Lastu	Lastu / 228	\N	Vuorimiehentie 1	60.181621	24.824842	2015-05-21 19:28:02.635594	2015-05-21 19:28:02.635594
514	Pihka	Pihka / 322	\N	Vuorimiehentie 1	60.181621	24.824842	2015-05-21 19:28:02.635594	2015-05-21 19:28:02.635594
515	Pulpperi	Pulpperi / 140	\N	Vuorimiehentie 1	60.181621	24.824842	2015-05-21 19:28:02.635594	2015-05-21 19:28:02.635594
516	Puunjalostustekniikka 2	\N	\N	Vuorimiehentie x	60.180362	24.825819	2015-05-21 19:28:02.651221	2015-05-21 19:28:02.651221
517	218a	218a	\N	Vuorimiehentie x	60.180362	24.825819	2015-05-21 19:28:02.651221	2015-05-21 19:28:02.651221
518	121	121	\N	Vuorimiehentie x	60.180362	24.825819	2015-05-21 19:28:02.651221	2015-05-21 19:28:02.651221
519	122	122	\N	Vuorimiehentie x	60.180362	24.825819	2015-05-21 19:28:02.651221	2015-05-21 19:28:02.651221
520	123	123	\N	Vuorimiehentie x	60.180362	24.825819	2015-05-21 19:28:02.651221	2015-05-21 19:28:02.651221
521	128	Kanto	\N	Vuorimiehentie x	60.180362	24.825819	2015-05-21 19:28:02.651221	2015-05-21 19:28:02.651221
522	129	Kaarna	\N	Vuorimiehentie x	60.180362	24.825819	2015-05-21 19:28:02.651221	2015-05-21 19:28:02.651221
523	130	Käpy	\N	Vuorimiehentie x	60.180362	24.825819	2015-05-21 19:28:02.651221	2015-05-21 19:28:02.651221
524	218b	218b	\N	Vuorimiehentie x	60.180362	24.825819	2015-05-21 19:28:02.666831	2015-05-21 19:28:02.666831
525	Maarintalo	\N	\N	Sähkömiehentie 3	60.189249	24.826226	2015-05-21 19:28:02.666831	2015-05-21 19:28:02.666831
526	203	203	\N	Sähkömiehentie 3	60.189249	24.826226	2015-05-21 19:28:02.666831	2015-05-21 19:28:02.666831
527	204	204	\N	Sähkömiehentie 3	60.189249	24.826226	2015-05-21 19:28:02.666831	2015-05-21 19:28:02.666831
528	205	205	\N	Sähkömiehentie 3	60.189249	24.826226	2015-05-21 19:28:02.666831	2015-05-21 19:28:02.666831
529	206	206	\N	Sähkömiehentie 3	60.189249	24.826226	2015-05-21 19:28:02.666831	2015-05-21 19:28:02.666831
530	207	207	\N	Sähkömiehentie 3	60.189249	24.826226	2015-05-21 19:28:02.666831	2015-05-21 19:28:02.666831
531	211	211	\N	Sähkömiehentie 3	60.189249	24.826226	2015-05-21 19:28:02.666831	2015-05-21 19:28:02.666831
532	212	212	\N	Sähkömiehentie 3	60.189249	24.826226	2015-05-21 19:28:02.682457	2015-05-21 19:28:02.682457
533	214	214	\N	Sähkömiehentie 3	60.189249	24.826226	2015-05-21 19:28:02.682457	2015-05-21 19:28:02.682457
534	215	215	\N	Sähkömiehentie 3	60.189249	24.826226	2015-05-21 19:28:02.682457	2015-05-21 19:28:02.682457
535	216	216	\N	Sähkömiehentie 3	60.189249	24.826226	2015-05-21 19:28:02.682457	2015-05-21 19:28:02.682457
536	218	218	\N	Sähkömiehentie 3	60.189249	24.826226	2015-05-21 19:28:02.682457	2015-05-21 19:28:02.682457
537	219	219	\N	Sähkömiehentie 3	60.189249	24.826226	2015-05-21 19:28:02.682457	2015-05-21 19:28:02.682457
538	220	220	\N	Sähkömiehentie 3	60.189249	24.826226	2015-05-21 19:28:02.682457	2015-05-21 19:28:02.682457
539	221	221	\N	Sähkömiehentie 3	60.189249	24.826226	2015-05-21 19:28:02.682457	2015-05-21 19:28:02.682457
540	222	222	\N	Sähkömiehentie 3	60.189249	24.826226	2015-05-21 19:28:02.698082	2015-05-21 19:28:02.698082
541	224	224	\N	Sähkömiehentie 3	60.189249	24.826226	2015-05-21 19:28:02.698082	2015-05-21 19:28:02.698082
542	226	226	\N	Sähkömiehentie 3	60.189249	24.826226	2015-05-21 19:28:02.698082	2015-05-21 19:28:02.698082
543	227	227	\N	Sähkömiehentie 3	60.189249	24.826226	2015-05-21 19:28:02.698082	2015-05-21 19:28:02.698082
544	229	229	\N	Sähkömiehentie 3	60.189249	24.826226	2015-05-21 19:28:02.698082	2015-05-21 19:28:02.698082
545	245	245	\N	Sähkömiehentie 3	60.189249	24.826226	2015-05-21 19:28:02.698082	2015-05-21 19:28:02.698082
546	255	255	\N	Sähkömiehentie 3	60.189249	24.826226	2015-05-21 19:28:02.698082	2015-05-21 19:28:02.698082
547	258	258	\N	Sähkömiehentie 3	60.189249	24.826226	2015-05-21 19:28:02.698082	2015-05-21 19:28:02.698082
548	260	260	\N	Sähkömiehentie 3	60.189249	24.826226	2015-05-21 19:28:02.713707	2015-05-21 19:28:02.713707
549	262	262	\N	Sähkömiehentie 3	60.189249	24.826226	2015-05-21 19:28:02.713707	2015-05-21 19:28:02.713707
550	264	264	\N	Sähkömiehentie 3	60.189249	24.826226	2015-05-21 19:28:02.713707	2015-05-21 19:28:02.713707
551	266	266	\N	Sähkömiehentie 3	60.189249	24.826226	2015-05-21 19:28:02.713707	2015-05-21 19:28:02.713707
552	268	268	\N	Sähkömiehentie 3	60.189249	24.826226	2015-05-21 19:28:02.713707	2015-05-21 19:28:02.713707
553	Maari-A	167	\N	Sähkömiehentie 3	60.189249	24.826226	2015-05-21 19:28:02.713707	2015-05-21 19:28:02.713707
554	Maari-B	Mikroluokka 5	\N	Sähkömiehentie 3	60.189249	24.826226	2015-05-21 19:28:02.713707	2015-05-21 19:28:02.713707
555	Maari-C	Mikroluokka 3	\N	Sähkömiehentie 3	60.189249	24.826226	2015-05-21 19:28:02.713707	2015-05-21 19:28:02.713707
556	Maari-D	186	\N	Sähkömiehentie 3	60.189249	24.826226	2015-05-21 19:28:02.729332	2015-05-21 19:28:02.729332
557	Maari-E	172	\N	Sähkömiehentie 3	60.189249	24.826226	2015-05-21 19:28:02.729332	2015-05-21 19:28:02.729332
558	Maari-F	159	\N	Sähkömiehentie 3	60.189249	24.826226	2015-05-21 19:28:02.729332	2015-05-21 19:28:02.729332
559	Maari-K	243	\N	Sähkömiehentie 3	60.189249	24.826226	2015-05-21 19:28:02.729332	2015-05-21 19:28:02.729332
560	Maari-L	242	\N	Sähkömiehentie 3	60.189249	24.826226	2015-05-21 19:28:02.729332	2015-05-21 19:28:02.729332
561	Maari-M	278	\N	Sähkömiehentie 3	60.189249	24.826226	2015-05-21 19:28:02.729332	2015-05-21 19:28:02.729332
562	Sähkötalo 1	\N	\N	Otakaari 7	60.188972	24.833404	2015-05-21 19:28:02.729332	2015-05-21 19:28:02.729332
563	ST1	223	\N	Otakaari 7	60.188972	24.833404	2015-05-21 19:28:02.729332	2015-05-21 19:28:02.729332
564	203	Edison	\N	Otakaari 7	60.188972	24.833404	2015-05-21 19:28:02.744957	2015-05-21 19:28:02.744957
565	212	Maxwell	\N	Otakaari 7	60.188972	24.833404	2015-05-21 19:28:02.744957	2015-05-21 19:28:02.744957
566	231	231	\N	Otakaari 7	60.188972	24.833404	2015-05-21 19:28:02.744957	2015-05-21 19:28:02.744957
567	271	271	\N	Otakaari 7	60.188972	24.833404	2015-05-21 19:28:02.744957	2015-05-21 19:28:02.744957
568	326	326	\N	Otakaari 7	60.188972	24.833404	2015-05-21 19:28:02.744957	2015-05-21 19:28:02.744957
569	329	329	\N	Otakaari 7	60.188972	24.833404	2015-05-21 19:28:02.744957	2015-05-21 19:28:02.744957
570	330	330	\N	Otakaari 7	60.188972	24.833404	2015-05-21 19:28:02.744957	2015-05-21 19:28:02.744957
572	341	341	\N	Otakaari 7	60.188972	24.833404	2015-05-21 19:28:02.760583	2015-05-21 19:28:02.760583
573	379	 	\N	Otakaari 7	60.188972	24.833404	2015-05-21 19:28:02.760583	2015-05-21 19:28:02.760583
574	381	H1	\N	Otakaari 7	60.188972	24.833404	2015-05-21 19:28:02.760583	2015-05-21 19:28:02.760583
575	428	428	\N	Otakaari 7	60.188972	24.833404	2015-05-21 19:28:02.760583	2015-05-21 19:28:02.760583
576	432	432	\N	Otakaari 7	60.188972	24.833404	2015-05-21 19:28:02.760583	2015-05-21 19:28:02.760583
577	433	433	\N	Otakaari 7	60.188972	24.833404	2015-05-21 19:28:02.760583	2015-05-21 19:28:02.760583
578	Tietotekniikka	\N	\N	Konemiehentie 2	60.18695	24.821355	2015-05-21 19:28:02.760583	2015-05-21 19:28:02.760583
579	A106	A106	\N	Konemiehentie 2	60.18695	24.821355	2015-05-21 19:28:02.760583	2015-05-21 19:28:02.760583
580	A117	A117	\N	Konemiehentie 2	60.18695	24.821355	2015-05-21 19:28:02.776208	2015-05-21 19:28:02.776208
581	A120	A120	\N	Konemiehentie 2	60.18695	24.821355	2015-05-21 19:28:02.776208	2015-05-21 19:28:02.776208
582	A123	A123	\N	Konemiehentie 2	60.18695	24.821355	2015-05-21 19:28:02.776208	2015-05-21 19:28:02.776208
583	A136	A136	\N	Konemiehentie 2	60.18695	24.821355	2015-05-21 19:28:02.776208	2015-05-21 19:28:02.776208
584	A142	A142	\N	Konemiehentie 2	60.18695	24.821355	2015-05-21 19:28:02.776208	2015-05-21 19:28:02.776208
585	A211	A211	\N	Konemiehentie 2	60.18695	24.821355	2015-05-21 19:28:02.776208	2015-05-21 19:28:02.776208
586	A218	A218	\N	Konemiehentie 2	60.18695	24.821355	2015-05-21 19:28:02.776208	2015-05-21 19:28:02.776208
587	A225	A225	\N	Konemiehentie 2	60.18695	24.821355	2015-05-21 19:28:02.776208	2015-05-21 19:28:02.776208
588	A232	A232	\N	Konemiehentie 2	60.18695	24.821355	2015-05-21 19:28:02.791834	2015-05-21 19:28:02.791834
589	A243	A243	\N	Konemiehentie 2	60.18695	24.821355	2015-05-21 19:28:02.791834	2015-05-21 19:28:02.791834
590	A319	A319	\N	Konemiehentie 2	60.18695	24.821355	2015-05-21 19:28:02.791834	2015-05-21 19:28:02.791834
591	A322	A322	\N	Konemiehentie 2	60.18695	24.821355	2015-05-21 19:28:02.791834	2015-05-21 19:28:02.791834
592	A328	A328	\N	Konemiehentie 2	60.18695	24.821355	2015-05-21 19:28:02.791834	2015-05-21 19:28:02.791834
593	A346	A346	\N	Konemiehentie 2	60.18695	24.821355	2015-05-21 19:28:02.791834	2015-05-21 19:28:02.791834
594	B115	B115	\N	Konemiehentie 2	60.18695	24.821355	2015-05-21 19:28:02.791834	2015-05-21 19:28:02.791834
595	B122	B122	\N	Konemiehentie 2	60.18695	24.821355	2015-05-21 19:28:02.791834	2015-05-21 19:28:02.791834
596	B130	B130	\N	Konemiehentie 2	60.18695	24.821355	2015-05-21 19:28:02.807458	2015-05-21 19:28:02.807458
597	B219	B219	\N	Konemiehentie 2	60.18695	24.821355	2015-05-21 19:28:02.807458	2015-05-21 19:28:02.807458
598	B353	B353	\N	Konemiehentie 2	60.18695	24.821355	2015-05-21 19:28:02.807458	2015-05-21 19:28:02.807458
599	B357	B357	\N	Konemiehentie 2	60.18695	24.821355	2015-05-21 19:28:02.807458	2015-05-21 19:28:02.807458
600	C106	C106	\N	Konemiehentie 2	60.18695	24.821355	2015-05-21 19:28:02.807458	2015-05-21 19:28:02.807458
601	C307	C307	\N	Konemiehentie 2	60.18695	24.821355	2015-05-21 19:28:02.807458	2015-05-21 19:28:02.807458
602	T1	C202	\N	Konemiehentie 2	60.18695	24.821355	2015-05-21 19:28:02.807458	2015-05-21 19:28:02.807458
603	T2	C105	\N	Konemiehentie 2	60.18695	24.821355	2015-05-21 19:28:02.807458	2015-05-21 19:28:02.807458
604	T3	C206	\N	Konemiehentie 2	60.18695	24.821355	2015-05-21 19:28:02.823084	2015-05-21 19:28:02.823084
605	T4	A238	\N	Konemiehentie 2	60.18695	24.821355	2015-05-21 19:28:02.823084	2015-05-21 19:28:02.823084
606	T5	A133	\N	Konemiehentie 2	60.18695	24.821355	2015-05-21 19:28:02.823084	2015-05-21 19:28:02.823084
607	TSauna	T-talon sauna	\N	Konemiehentie 2	60.18695	24.821355	2015-05-21 19:28:02.823084	2015-05-21 19:28:02.823084
608	TUAS	\N	\N	Otaniementie 17	60.187078	24.818931	2015-05-21 19:28:02.823084	2015-05-21 19:28:02.823084
609	AS1	1018	\N	Otaniementie 17	60.187078	24.818931	2015-05-21 19:28:02.823084	2015-05-21 19:28:02.823084
610	1135	1135	\N	Otaniementie 17	60.187078	24.818931	2015-05-21 19:28:02.823084	2015-05-21 19:28:02.823084
611	1141	1141	\N	Otaniementie 17	60.187078	24.818931	2015-05-21 19:28:02.823084	2015-05-21 19:28:02.823084
612	1142	1142	\N	Otaniementie 17	60.187078	24.818931	2015-05-21 19:28:02.838709	2015-05-21 19:28:02.838709
613	1143	1143	\N	Otaniementie 17	60.187078	24.818931	2015-05-21 19:28:02.838709	2015-05-21 19:28:02.838709
614	1144	1144	\N	Otaniementie 17	60.187078	24.818931	2015-05-21 19:28:02.838709	2015-05-21 19:28:02.838709
615	1592	1592	\N	Otaniementie 17	60.187078	24.818931	2015-05-21 19:28:02.838709	2015-05-21 19:28:02.838709
616	1593	1593	\N	Otaniementie 17	60.187078	24.818931	2015-05-21 19:28:02.838709	2015-05-21 19:28:02.838709
617	1594	1594	\N	Otaniementie 17	60.187078	24.818931	2015-05-21 19:28:02.838709	2015-05-21 19:28:02.838709
618	1595	1595	\N	Otaniementie 17	60.187078	24.818931	2015-05-21 19:28:02.838709	2015-05-21 19:28:02.838709
619	1596	ruokalan kabinetti	\N	Otaniementie 17	60.187078	24.818931	2015-05-21 19:28:02.838709	2015-05-21 19:28:02.838709
620	2103	2103	\N	Otaniementie 17	60.187078	24.818931	2015-05-21 19:28:02.854335	2015-05-21 19:28:02.854335
621	2104	2104	\N	Otaniementie 17	60.187078	24.818931	2015-05-21 19:28:02.854335	2015-05-21 19:28:02.854335
622	2179	2179	\N	Otaniementie 17	60.187078	24.818931	2015-05-21 19:28:02.854335	2015-05-21 19:28:02.854335
623	3103	3103	\N	Otaniementie 17	60.187078	24.818931	2015-05-21 19:28:02.854335	2015-05-21 19:28:02.854335
624	3104	3104	\N	Otaniementie 17	60.187078	24.818931	2015-05-21 19:28:02.854335	2015-05-21 19:28:02.854335
625	3550	3550	\N	Otaniementie 17	60.187078	24.818931	2015-05-21 19:28:02.854335	2015-05-21 19:28:02.854335
626	3551	3551	\N	Otaniementie 17	60.187078	24.818931	2015-05-21 19:28:02.854335	2015-05-21 19:28:02.854335
627	4126	4126	\N	Otaniementie 17	60.187078	24.818931	2015-05-21 19:28:02.869959	2015-05-21 19:28:02.869959
628	1021-1022	1021-1022	\N	Otaniementie 17	60.187078	24.818931	2015-05-21 19:28:02.869959	2015-05-21 19:28:02.869959
629	1023-1024	1023-1024	\N	Otaniementie 17	60.187078	24.818931	2015-05-21 19:28:02.869959	2015-05-21 19:28:02.869959
630	1165-66	1165-66	\N	Otaniementie 17	60.187078	24.818931	2015-05-21 19:28:02.869959	2015-05-21 19:28:02.869959
631	1171-72	1171-72	\N	Otaniementie 17	60.187078	24.818931	2015-05-21 19:28:02.869959	2015-05-21 19:28:02.869959
632	1174-1176	1174-1176	\N	Otaniementie 17	60.187078	24.818931	2015-05-21 19:28:02.869959	2015-05-21 19:28:02.869959
633	1521-1522	1521-1522	\N	Otaniementie 17	60.187078	24.818931	2015-05-21 19:28:02.869959	2015-05-21 19:28:02.869959
634	2534-2535	2534-2535	\N	Otaniementie 17	60.187078	24.818931	2015-05-21 19:28:02.869959	2015-05-21 19:28:02.869959
635	37/1001	ala-aula	\N	Otaniementie 17	60.187078	24.818931	2015-05-21 19:28:02.88559	2015-05-21 19:28:02.88559
636	37/2001	ylä-aula	\N	Otaniementie 17	60.187078	24.818931	2015-05-21 19:28:02.88559	2015-05-21 19:28:02.88559
637	AS2	2006	\N	Otaniementie 17	60.187078	24.818931	2015-05-21 19:28:02.88559	2015-05-21 19:28:02.88559
638	AS3	1621	\N	Otaniementie 17	60.187078	24.818931	2015-05-21 19:28:02.88559	2015-05-21 19:28:02.88559
639	Odeion	Odeion / 2007	\N	Otaniementie 17	60.187078	24.818931	2015-05-21 19:28:02.88559	2015-05-21 19:28:02.88559
640	TU1	1017	\N	Otaniementie 17	60.187078	24.818931	2015-05-21 19:28:02.88559	2015-05-21 19:28:02.88559
641	TU2	2005	\N	Otaniementie 17	60.187078	24.818931	2015-05-21 19:28:02.88559	2015-05-21 19:28:02.88559
642	TU3	1194	\N	Otaniementie 17	60.187078	24.818931	2015-05-21 19:28:02.88559	2015-05-21 19:28:02.88559
643	TU4	1195	\N	Otaniementie 17	60.187078	24.818931	2015-05-21 19:28:02.901214	2015-05-21 19:28:02.901214
644	TU5	1199	\N	Otaniementie 17	60.187078	24.818931	2015-05-21 19:28:02.901214	2015-05-21 19:28:02.901214
645	TU6	1200	\N	Otaniementie 17	60.187078	24.818931	2015-05-21 19:28:02.901214	2015-05-21 19:28:02.901214
646	TU7	1201	\N	Otaniementie 17	60.187078	24.818931	2015-05-21 19:28:02.901214	2015-05-21 19:28:02.901214
647	TU8	4125	\N	Otaniementie 17	60.187078	24.818931	2015-05-21 19:28:02.901214	2015-05-21 19:28:02.901214
648	TUAula	aula	\N	Otaniementie 17	60.187078	24.818931	2015-05-21 19:28:02.901214	2015-05-21 19:28:02.901214
649	TUSauna	TUAS-talon sauna	\N	Otaniementie 17	60.187078	24.818931	2015-05-21 19:28:02.901214	2015-05-21 19:28:02.901214
650	Päärakennus	\N	\N	Otakaari 1	60.18654	24.82829	2015-05-21 19:38:13.741217	2015-05-21 19:38:13.741217
651	A-sali	Y202a	\N	Otakaari 1	60.18654	24.82829	2015-05-21 19:38:13.756842	2015-05-21 19:38:13.756842
652	A0	A037	\N	Otakaari 1	60.18654	24.82829	2015-05-21 19:38:13.756842	2015-05-21 19:38:13.756842
653	A1	A123	\N	Otakaari 1	60.18654	24.82829	2015-05-21 19:38:13.77248	2015-05-21 19:38:13.77248
654	A125b	A125b	\N	Otakaari 1	60.18654	24.82829	2015-05-21 19:38:13.77248	2015-05-21 19:38:13.77248
655	A2	A215	\N	Otakaari 1	60.18654	24.82829	2015-05-21 19:38:13.77248	2015-05-21 19:38:13.77248
656	A304	A304	\N	Otakaari 1	60.18654	24.82829	2015-05-21 19:38:13.77248	2015-05-21 19:38:13.77248
657	A308	A308	\N	Otakaari 1	60.18654	24.82829	2015-05-21 19:38:13.77248	2015-05-21 19:38:13.77248
658	AAula	ala-aula	\N	Otakaari 1	60.18654	24.82829	2015-05-21 19:38:13.77248	2015-05-21 19:38:13.77248
659	AP1	A122a	\N	Otakaari 1	60.18654	24.82829	2015-05-21 19:38:13.77248	2015-05-21 19:38:13.77248
660	AP2	A235f	\N	Otakaari 1	60.18654	24.82829	2015-05-21 19:38:13.77248	2015-05-21 19:38:13.77248
661	AP3	A309	\N	Otakaari 1	60.18654	24.82829	2015-05-21 19:38:13.788106	2015-05-21 19:38:13.788106
662	AS0	A034	\N	Otakaari 1	60.18654	24.82829	2015-05-21 19:38:13.788106	2015-05-21 19:38:13.788106
663	AS1	A124	\N	Otakaari 1	60.18654	24.82829	2015-05-21 19:38:13.788106	2015-05-21 19:38:13.788106
664	AS2	A221	\N	Otakaari 1	60.18654	24.82829	2015-05-21 19:38:13.788106	2015-05-21 19:38:13.788106
665	AS3	A307	\N	Otakaari 1	60.18654	24.82829	2015-05-21 19:38:13.788106	2015-05-21 19:38:13.788106
666	ATK1	A046a	\N	Otakaari 1	60.18654	24.82829	2015-05-21 19:38:13.788106	2015-05-21 19:38:13.788106
667	ATK2	A046b	\N	Otakaari 1	60.18654	24.82829	2015-05-21 19:38:13.788106	2015-05-21 19:38:13.788106
668	B-sali	Y203a	\N	Otakaari 1	60.18654	24.82829	2015-05-21 19:38:13.788106	2015-05-21 19:38:13.788106
669	C-sali	Y205	\N	Otakaari 1	60.18654	24.82829	2015-05-21 19:38:13.803718	2015-05-21 19:38:13.803718
670	D-sali	Y122	\N	Otakaari 1	60.18654	24.82829	2015-05-21 19:38:13.803718	2015-05-21 19:38:13.803718
671	E-sali	Y124	\N	Otakaari 1	60.18654	24.82829	2015-05-21 19:38:13.803718	2015-05-21 19:38:13.803718
672	F-sali	U141	\N	Otakaari 1	60.18654	24.82829	2015-05-21 19:38:13.803718	2015-05-21 19:38:13.803718
673	G-sali	U142	\N	Otakaari 1	60.18654	24.82829	2015-05-21 19:38:13.803718	2015-05-21 19:38:13.803718
674	H-sali	U147	\N	Otakaari 1	60.18654	24.82829	2015-05-21 19:38:13.803718	2015-05-21 19:38:13.803718
675	H304	Hallituksen istuntosali	\N	Otakaari 1	60.18654	24.82829	2015-05-21 19:38:13.803718	2015-05-21 19:38:13.803718
676	H310	H4	\N	Otakaari 1	60.18654	24.82829	2015-05-21 19:38:13.803718	2015-05-21 19:38:13.803718
